system:index,2D1000,2D2000,2D3000,2D4000,2D5000,2D6000,2D7000,3D1000_1_max,3D1000_1_mean,3D1000_1_stdDev,3D1000_2_max,3D1000_2_mean,3D1000_2_stdDev,3D2000_1_max,3D2000_1_mean,3D2000_1_stdDev,3D2000_2_max,3D2000_2_mean,3D2000_2_stdDev,3D3000_1_max,3D3000_1_mean,3D3000_1_stdDev,3D3000_2_max,3D3000_2_mean,3D3000_2_stdDev,3D4000_1_max,3D4000_1_mean,3D4000_1_stdDev,3D4000_2_max,3D4000_2_mean,3D4000_2_stdDev,3D5000_1_max,3D5000_1_mean,3D5000_1_stdDev,3D5000_2_max,3D5000_2_mean,3D5000_2_stdDev,3D6000_1_max,3D6000_1_mean,3D6000_1_stdDev,3D6000_2_max,3D6000_2_mean,3D6000_2_stdDev,3D7000_1_max,3D7000_1_mean,3D7000_1_stdDev,3D7000_2_max,3D7000_2_mean,3D7000_2_stdDev,3D_1,3D_2,Aqua_Day_1,Aqua_Day_2,Aqua_Night_1,Aqua_Night_2,CO2_1,CO2_2,CO_1,CO_2,NO2_1,NO2_2,SO2_1,SO2_2,Terra_Day_1,Terra_Day_2,Terra_Night_1,Terra_Night_2,.geo
10,0.9075606276747415,0.910490511994271,0.936531177388027,0.8391952603410939,0.7447720810779858,0.6968531410426471,0.659818451633948,19.08416175842285,7.957942962646484,3.4974284483318128,18.994136810302734,8.159890174865723,3.5360222075391947,24.11261749267578,7.92559814453125,3.5417269052906075,27.113662719726562,8.139921188354492,3.590668385854005,27.191490173339844,8.320584297180176,3.5285104680296597,32.11359786987305,8.51283073425293,3.5675824903652953,28.972002029418945,7.431003570556641,4.0213878641473135,41.77053451538086,7.60244083404541,4.081654843115333,30.90748405456543,6.612393379211426,4.2703635912390645,41.77053451538086,6.772668361663818,4.343258257608037,30.90748405456543,6.2104010581970215,4.324323327259399,41.77053451538086,6.350651264190674,4.4045703281828485,31.09421730041504,5.900963306427002,4.350824986690088,41.77053451538086,6.025450706481934,4.42788829958657,10.268975257873535,11.516891479492188,310.6,308.55,291.16,291.47,1.822273770812899E-4,2.1812875308428918E-4,0.03829002449841624,0.03719000332060032,5.20934901516312E-4,5.033223675640615E-4,1.134602051560745E-4,1.539515203163887E-4,306.6466666666667,305.64,293.095,293.16,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,0.38573466476458534,0.45477980665950324,0.4627749307698702,0.42352646369163044,0.40177415103108755,0.3765213445926966,0.3527705827657491,19.220304489135742,3.445035457611084,3.598987681863044,19.173416137695312,3.646745204925537,3.678156196540248,24.482038497924805,3.969620943069458,3.882798891027799,30.468605041503906,4.06334924697876,3.933074728384219,30.60289764404297,4.187319755554199,4.111705845538693,30.468605041503906,4.249301433563232,4.139995984122055,30.60289764404297,3.989799737930298,4.196415965177222,30.468605041503906,4.043887138366699,4.22042922822203,30.60289764404297,3.8091533184051514,4.130730877816317,30.468605041503906,3.885129690170288,4.169945821721292,30.60289764404297,3.6204404830932617,4.106551349790021,30.468605041503906,3.6863462924957275,4.137803486136312,30.60289764404297,3.4055845737457275,4.043365881171756,30.468605041503906,3.473104476928711,4.074559862293253,7.13701057434082,8.927542686462402,310.8666666666667,310.58,290.0,287.92,1.7493397172074765E-4,2.177885008773599E-4,0.03360542096197605,0.035337114688342185,3.9812702128874726E-4,3.801471963924604E-4,1.5121161413849028E-4,2.1880415837242234E-4,307.09000000000003,307.34000000000003,291.25,289.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,0.0010416666666666658,0.04032809295966974,0.19281791818345675,0.2464163345218744,0.3146719449380139,0.3711312741917515,0.42667451143354745,3.562274932861328,0.4422747492790222,0.3847941287331439,3.627551794052124,0.42062443494796753,0.3523479241330581,17.366165161132812,0.8770787715911865,1.5666654023457647,19.26681137084961,0.8781761527061462,1.6161708183803734,22.68792152404785,2.118164300918579,3.3781720885185855,24.87109375,2.166088342666626,3.499966298952982,23.889463424682617,2.5687320232391357,3.6958003569796,24.87109375,2.6016955375671387,3.777258921347226,23.889463424682617,3.0722568035125732,3.9621827668911416,25.72390365600586,3.1163570880889893,4.054292303462057,23.889463424682617,3.5402512550354004,4.208363891278049,27.113662719726562,3.613314151763916,4.319875157131952,24.19449806213379,3.981294870376587,4.327342774617176,27.113662719726562,4.060593605041504,4.424294572034367,0.09344390034675598,0.1184692531824112,308.46333333333337,307.12,280.5866666666667,281.05,1.4117582759354264E-4,1.7890360004585947E-4,0.03333971773584684,0.03285968546900975,3.5283379190188623E-4,3.500404941822936E-4,-1.0331772598284441E-5,6.098799863834147E-5,303.875,302.8333333333333,280.96,282.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,5.706134094150756E-4,0.05972073039741784,0.12942037750257698,0.10925558001741911,0.08743848082438671,0.08517930135812035,0.07918462194633806,3.743239402770996,0.30598366260528564,0.25211281064815066,4.679093360900879,0.3443050682544708,0.3978810717984308,11.174542427062988,0.6512454152107239,1.293578702163166,13.763282775878906,0.689261794090271,1.4012601031780885,19.263525009155273,1.0647037029266357,1.8339661200328206,17.827119827270508,1.1664397716522217,2.0316267039580285,20.921449661254883,0.9819554090499878,1.6920356916348311,21.72735595703125,1.086802363395691,1.8879162441202462,20.921449661254883,0.8541069626808167,1.563588112133404,21.72735595703125,0.9492951035499573,1.7622525099695145,20.921449661254883,0.8454259634017944,1.5257178617026632,21.72735595703125,0.9379317760467529,1.7107486999161459,20.921449661254883,0.8165531158447266,1.485753529116867,21.72735595703125,0.8968037366867065,1.646290170912883,0.2327713966369629,0.23180228471755981,310.97,309.968,285.17333333333335,284.44,1.3681608106708154E-4,1.7994233997727752E-4,0.029868086297886162,0.03240865282711702,2.5089609412462776E-4,2.503208966415638E-4,8.886632495550689E-5,1.4761694424249525E-4,307.06,307.6,287.76,284.99,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,0.010324483775810413,0.007785385986304772,0.004688892014815104,0.012599357348205803,0.01151114376682998,0.011689519880263644,0.009951004211218228,8.384218215942383,0.8798660635948181,0.6583779718969601,10.224806785583496,0.8933581113815308,0.684598377036623,11.948492050170898,0.7552024126052856,0.6394654866126062,13.216323852539062,0.7748679518699646,0.6822614082385374,11.948492050170898,0.6485416889190674,0.5474874335334111,13.216323852539062,0.6651211380958557,0.5774470959335964,14.385298728942871,0.6969869136810303,0.6643825248872999,13.216323852539062,0.7184876799583435,0.7009632847688441,14.385298728942871,0.6702941060066223,0.6386765582987592,13.216323852539062,0.6864537596702576,0.6612202558449368,14.385298728942871,0.6455623507499695,0.6362170978054101,13.216323852539062,0.659101128578186,0.6555211262633991,14.385298728942871,0.6102721691131592,0.6017988014333098,13.216323852539062,0.6203689575195312,0.6175500975193784,1.6882197856903076,1.4596771001815796,313.415,311.82,285.22,282.65000000000003,1.480714709032327E-4,1.5678957709587156E-4,0.028283415696267095,0.03057295642790664,2.0288893111652985E-4,2.546779103699113E-4,1.736412232274624E-4,4.9275320725181376E-5,309.5333333333333,308.26,285.69,283.51,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,0.002853067047075378,0.005155746509129657,0.014227965751019773,0.030759873937934258,0.04617240066005764,0.06143338288127835,0.10505896166210832,7.593934535980225,0.4330636262893677,0.41124256530120806,5.9121994972229,0.41582193970680237,0.33013521412023455,7.593934535980225,0.4659057557582855,0.44802507434661404,6.962708950042725,0.447038471698761,0.41150737613025734,17.12113380432129,0.5252041816711426,0.7098665671266936,15.341032028198242,0.5176593661308289,0.6796284715660471,18.332172393798828,0.6276062726974487,0.9176124290957622,17.48387908935547,0.629356861114502,0.9254153939870279,21.657930374145508,0.7276164293289185,1.2217155684545689,22.187480926513672,0.7406092882156372,1.2529624905440464,23.399852752685547,0.837714672088623,1.4620191176440924,22.550067901611328,0.8529319763183594,1.500848493203935,23.399852752685547,1.1620652675628662,2.063697053738888,22.934585571289062,1.1810539960861206,2.110804075970137,0.21425761282444,0.1857386827468872,310.52,310.68333333333334,286.26,284.6,1.26152941418311E-4,2.022798078723184E-4,0.033544743433594704,0.03404387196941981,4.1151457838102274E-4,3.5246536954472316E-4,6.632671829725052E-5,7.729384860218786E-5,308.99333333333334,307.85,287.24666666666667,285.44,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,0.6445078459343454,0.4109559613318983,0.33755610020041105,0.2546492688250031,0.22638763137029846,0.22016413407656338,0.21221547222959206,21.757366180419922,4.73345422744751,3.383367373584912,21.797706604003906,4.664778232574463,3.336649265397761,21.757366180419922,3.2496769428253174,3.2908917181172077,21.797706604003906,3.2233316898345947,3.2933089769164923,21.757366180419922,2.67893648147583,3.027576295738123,21.797706604003906,2.6915488243103027,3.0730178996484323,26.164073944091797,2.141481637954712,2.79973949291547,24.963022232055664,2.1741909980773926,2.81120063215922,41.20539855957031,2.003206729888916,2.840080583003567,29.85296630859375,2.047680377960205,2.8713394604125884,41.20539855957031,1.9982542991638184,2.886504029731338,29.85296630859375,2.063680410385132,2.947633752780176,41.20539855957031,1.9804869890213013,2.9030506660153663,29.85296630859375,2.0521585941314697,2.978842929530334,5.580183506011963,4.655526161193848,315.385,315.648,287.94,286.675,1.5445839683524335E-4,1.9465378087177212E-4,0.03162306564714616,0.034514027163357816,3.4920691346739717E-4,3.3223975172283823E-4,1.6187449606767498E-4,1.0898863281511398E-4,312.115,311.8,288.95,287.45,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,0.0036855036855035442,0.03740107224916825,0.02830841638980422,0.04534858148227631,0.12028121656734077,0.12584406230307787,0.1025955411263762,3.911503791809082,0.32479485869407654,0.393211450876954,4.975180625915527,0.44152453541755676,0.5112042136197539,8.105267524719238,0.5040796399116516,0.8555047618477625,8.37999153137207,0.5947502851486206,0.9279957018594283,8.105267524719238,0.45171868801116943,0.7786013726747207,8.37999153137207,0.5254131555557251,0.8382490407633981,12.21770191192627,0.56797856092453,1.024396618234484,14.544448852539062,0.6656221747398376,1.152107286301956,20.66810417175293,0.9913510084152222,1.779653936212619,20.01811981201172,1.1279500722885132,1.9793690337927439,20.66810417175293,1.0310766696929932,1.7845683348620258,20.01811981201172,1.162501573562622,1.982356708606353,20.66810417175293,0.9136853218078613,1.623168453126453,20.01811981201172,1.0265331268310547,1.8081810133419876,0.32100436091423035,0.4423367381095886,312.13,311.76,285.16,284.74,1.5034026000648737E-4,1.956183454171349E-4,0.029300183057785034,0.03161491437225996,2.0610230045548886E-4,2.1325612707875764E-4,1.124754344345526E-4,1.0430558671420203E-4,308.552,308.08,287.83,284.68,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,5.752085130859481E-4,1.8148820326677672E-4,6.849315068490478E-4,7.722646661328194E-4,6.0718758301352E-4,6.792201974071331E-4,8.953270813501384E-4,3.344369649887085,0.42434433102607727,0.2911346689529209,3.2624905109405518,0.4315979480743408,0.3056359174080698,3.344369649887085,0.36629071831703186,0.2828424105382809,3.2624905109405518,0.3721679449081421,0.29186184513154784,5.571692943572998,0.3524027168750763,0.30806486377962283,5.12318754196167,0.3504185676574707,0.305254385806775,5.571692943572998,0.3780655860900879,0.3393933615641467,5.12318754196167,0.3813570439815521,0.3517191813427101,5.571692943572998,0.3997238576412201,0.3428043099629655,9.067558288574219,0.40443941950798035,0.36239417135077095,5.571692943572998,0.42856428027153015,0.354698680434541,9.067558288574219,0.43631771206855774,0.37813681094284285,5.571692943572998,0.45709463953971863,0.36785114186506007,9.067558288574219,0.4643288850784302,0.3862654650532747,0.5731834173202515,0.6050178408622742,315.05,313.96,288.505,286.94666666666666,1.4944226859370247E-4,1.6066076932468176E-4,0.028379705488508766,0.030562866675594165,2.1744110062115601E-4,2.6641955985978196E-4,1.2226047692815258E-4,1.495290797002627E-4,311.41,310.8,285.90000000000003,286.49333333333334,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,0.0011412268188301512,0.006158252774793762,0.017952064169071916,0.030840000715930186,0.05596369179270362,0.08914343025863569,0.11021902574769996,3.5142335891723633,0.8742830753326416,0.45105976076663473,4.696079254150391,0.8805825710296631,0.466724096498483,7.59848690032959,0.8952704071998596,0.5423470091331539,6.772495269775391,0.8777732849121094,0.533008412269625,13.330164909362793,0.8738912343978882,0.7708040899553604,13.123485565185547,0.8708325624465942,0.776440861178302,17.62598419189453,0.878839910030365,0.9795773718208503,18.432226181030273,0.875679612159729,0.9947317648893317,20.352523803710938,1.0445441007614136,1.5393422017028444,20.02552604675293,1.0576380491256714,1.5797750015386545,20.352523803710938,1.2715030908584595,2.0208833833435373,20.02552604675293,1.2866390943527222,2.0660965537759144,20.352523803710938,1.4379514455795288,2.283120957649427,20.02552604675293,1.4554342031478882,2.334884687741298,2.709665536880493,2.755462646484375,315.72,314.7133333333333,287.11,286.476,1.7647870706124418E-4,1.6311427446623404E-4,0.029950294334610834,0.03206369901694204,3.130809814786856E-4,3.2043724692608334E-4,6.534448353357497E-5,8.928615572096412E-5,310.8,309.64,287.16,286.425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,0.031669044222536774,0.029777939570438873,0.019353883728666952,0.015701149425273366,0.019182494197861517,0.03896898410530105,0.09617385171475312,7.367913246154785,0.6965199708938599,0.8245088282536617,10.056785583496094,0.8870666027069092,0.9914580596311435,14.65717887878418,0.5984441041946411,0.9527074526139536,15.86442756652832,0.6943061947822571,1.023076561467958,14.65717887878418,0.572857141494751,0.7728005307560637,15.86442756652832,0.6473916172981262,0.8326562452760028,14.65717887878418,0.5753321051597595,0.7000470208258552,15.86442756652832,0.6289939284324646,0.7556977314162143,16.279390335083008,0.6316176652908325,0.8134561276791308,17.029666900634766,0.6721570491790771,0.8705121804049242,23.472492218017578,0.7776800394058228,1.3066857278321546,24.548200607299805,0.8151540160179138,1.3440377247210353,29.989299774169922,1.2115765810012817,2.216006683151122,28.98093605041504,1.2519797086715698,2.259225150971742,0.2943335175514221,0.3943314552307129,311.515,309.955,283.65000000000003,283.26,1.6423127090092748E-4,1.8052306404575314E-4,0.030667534630213465,0.03136234381563909,2.882389419263827E-4,2.6003014302204035E-4,4.2427672211495254E-5,1.0132024660855613E-4,308.03200000000004,307.68333333333334,285.40000000000003,283.42,"{""type"":""MultiPoint"",""coordinates"":[]}"
